curated_smiles,mammal (species unspecified)_unreported_LD50
CCN(CC)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccc(Br)cc3c2=O)ccc1O,2.7493002567132447
O=C1c2ccccc2C(=O)N1Cc1nc2ccc(Br)cc2c(=O)n1-c1ccc(O)c(CN2CCCCC2)c1,2.7584932850599677
O=C1c2ccccc2C(=O)N1Cc1nc2ccc(Br)cc2c(=O)n1-c1ccc(O)c(CN2CCOCC2)c1,2.75998419794173
CCN(CC)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccc(I)cc3c2=O)ccc1O,2.7842149025190355
O=C1c2ccccc2C(=O)N1Cc1nc2ccc(I)cc2c(=O)n1-c1ccc(O)c(CN2CCCCC2)c1,2.79270468899249
O=C1c2ccccc2C(=O)N1Cc1nc2ccc(I)cc2c(=O)n1-c1ccc(O)c(CN2CCOCC2)c1,2.794082841483577
O=C1c2ccccc2C(=O)N1Cc1nc2c(Br)cc(Br)cc2c(=O)o1,2.6665825583380123
CN(C)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccccc3c2=O)ccc1O,2.6575205097441423
CN(C)CCOC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.2450967760355
CN(C)CCCOC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.5762851301991225
CCN(CC)CCOC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.333752595181982
O=C(OCCCN1CCCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.599644690293488
O=C(OCCN1CCCCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.45351665461525
O=C(OCCCN1CCCCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.611726705897086
O=C(OCCN1CCOCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.3760544119586435
O=C(OCCCN1CCOCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.388089354860061
O=C(OCCN1CCCCCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.611726705897086
O=C(OCCCN1CCCCCC1)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,3.6064483398642726
Cc1ccccc1NCN1c2ccccc2N=C2CCCC2C12CCCC2,2.5557194311073146
COc1ccc(NCN2c3ccccc3N=C3CCCC3C23CCCC3)cc1,2.574628446170208
COc1ccccc1NCN1c2ccccc2N=C2CCCC2C12CCCC2,2.574628446170208
CC(Cc1ccccc1)NCN1c2ccccc2N=C2CCCC2C12CCCC2,2.5883512735099026
c1ccc(N2CCN(CN3c4ccccc4N=C4CCCC4C34CCCC4)CC2)cc1,2.617626155239368
CC1CCC2C(=O)N(CCCCN3CCN(c4ncccn4)CC3)C(=O)C2C1,3.2058266593593414
O=C1C(CNc2ccc(Cl)cc2)C(=O)N(c2nc(-c3ccccc3)cs2)C(=S)N1c1ccccc1,2.715210032088153
O=C1C(CNc2ccccc2)C(=O)N(c2nc(-c3ccccc3)cs2)C(=S)N1c1ccccc1,2.6853887869182023
O=C1C(CNc2ccc([N+](=O)[O-])cc2Cl)C(=O)N(c2nc(-c3ccccc3)cs2)C(=S)N1c1ccccc1,2.7513160636431158
O=C1C(CNc2cc(Cl)ccc2Cl)C(=O)N(c2nc(-c3ccccc3)cs2)C(=S)N1c1ccccc1,2.74311448667056
COc1ccc(NCC2C(=O)N(c3ccccc3)C(=S)N(c3nc(-c4ccccc4)cs3)C2=O)cc1,2.7114967872986155
Cc1ccccc1N1C(=O)C(CNc2cccc(Cl)c2)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.7267907596666734
Cc1ccccc1N1C(=O)C(CNc2ccc(Cl)cc2)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.7267907596666734
Cc1ccccc1N1C(=O)C(CNc2ccccc2)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.697781017135362
Cc1ccccc1N1C(=O)C(CNc2ccc([N+](=O)[O-])cc2Cl)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.761984187854931
Cc1ccccc1N1C(=O)C(CNc2cc(Cl)ccc2Cl)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.753983466870753
COc1ccc(NCC2C(=O)N(c3nc(-c4ccccc4)cs3)C(=S)N(c3ccccc3C)C2=O)cc1,2.723175630124777
COc1ccc(C=C2C(=O)N(c3ccccc3)C(=S)N(c3nc(-c4ccccc4)cs3)C2=O)cc1OC,2.7223270113833933
COc1cc(C=C2C(=O)N(c3ccccc3)C(=S)N(c3nc(-c4ccccc4)cs3)C2=O)ccc1O,2.7106250150607964
O=C1C(=Cc2ccccc2O)C(=O)N(c2nc(-c3ccccc3)cs2)C(=S)N1c1ccccc1,2.6844629423953523
COc1ccc(C=C2C(=O)N(c3nc(-c4ccccc4)cs3)C(=S)N(c3ccccc3C)C2=O)cc1OC,2.733721954667061
COc1cc(C=C2C(=O)N(c3nc(-c4ccccc4)cs3)C(=S)N(c3ccccc3C)C2=O)ccc1O,2.7223270113833933
Cc1ccccc1N1C(=O)C(=Cc2ccccc2O)C(=O)N(c2nc(-c3ccccc3)cs2)C1=S,2.6968812444601853
CCOc1ccc2cc(C(O)C3CCCCC3)ccc2c1,2.1528980693359223
CCCCCOc1ccc2cc(C(O)C3CCCCC3)ccc2c1,2.212826586101233
N#CC(=NNc1ccc(F)c(Cl)c1)C(N)=O,2.0803107511885948
NC(=O)c1nnc2cc(Cl)c(F)cc2c1N,2.0803107511885948
NC(=O)c1nnc2cc(Cl)c(F)cc2c1N=Cc1ccccc1,2.2158146285538023
NC(=O)c1nnc2cc(Cl)c(F)cc2c1N=CC=Cc1ccccc1,2.2489193406215597
NC(=O)c1nnc2cc(Cl)c(F)cc2c1N=Cc1ccc(O)cc1,2.236452863119424
O=C(O)c1nnc2cc(Cl)c(F)cc2c1N=Cc1ccccc1,2.217112661176742
O=C(O)c1nnc2cc(Cl)c(F)cc2c1N=CC=Cc1ccccc1,2.250122237744252
O=C(O)c1nnc2cc(Cl)c(F)cc2c1N=Cc1ccc(O)cc1,2.237690740038872
O=C(NC(=O)C(F)(F)F)NC(c1ccccc1)c1cc(Cl)ccc1O,2.270364353650405
NC(=O)NC(c1ccccc1)c1cc(Cl)ccc1O,2.1410152616264493
Cc1cc2ncnn2nc1OCC1(CS(N)(=O)=O)CCCCC1,2.229708712977608
CCOC(=O)COc1ccc(-c2csc(N)n2)cc1,2.6316513440076204
CCOC(=O)COc1ccc(-c2csc(Nc3ccccc3)n2)cc1,2.7366183434236
CCOC(=O)COc1ccc(-c2csc(Nc3ccc(OC)cc3)n2)cc1,2.771934416084902
CCOC(=O)COc1ccc(-c2csc(Nc3ccc(C)cc3)n2)cc1,2.753474633767148
CCOC(=O)COc1ccc(-c2csc(Nc3ccc(Cl)cc3)n2)cc1,2.7768977842695928
Nc1nc(-c2ccc(OCC(=O)O)cc2)cs1,2.585511054424696
O=C(O)COc1ccc(-c2csc(Nc3ccccc3)n2)cc1,2.7008061895019786
COc1ccc(Nc2nc(-c3ccc(OCC(=O)O)cc3)cs2)cc1,2.739027994384053
Cc1ccc(Nc2nc(-c3ccc(OCC(=O)O)cc3)cs2)cc1,2.719081298082624
O=C(O)COc1ccc(-c2csc(Nc3ccc(Cl)cc3)n2)cc1,2.74437965279057
O=C(NC(=O)c1ccco1)NC(c1ccccc1)c1ccccc1,2.204592021280489
O=C(NC(=O)c1ccncc1)NC(c1ccccc1)c1ccccc1,2.2192897450771687
O=C(NC(=O)c1cccnc1)NC(c1ccccc1)c1ccccc1,2.2192897450771687
O=C(NC(=O)c1ccccn1)NC(c1ccccc1)c1ccccc1,2.2192897450771687
O=C(NC(=O)c1cc(-c2ccccc2)nc2ccccc12)NC(c1ccccc1)c1ccccc1,2.3593924277680944
O=C(NC(=O)c1cc(=O)[nH]c2ccccc12)NC(c1ccccc1)c1ccccc1,2.298235022068948
COc1ccc(COC(=O)C(N)C(C)(C)O)c2nc3cccc(C(=O)O)c3nc12,4.397291339968275
Cc1cc2ncnn2nc1OCC1(CCS(N)(=O)=O)CCCCC1,2.247295532867157
Cc1nc2cc(C)c(OCC3(CCS(N)(=O)=O)CCCCC3)nn2n1,2.264197802908988
Cc1c(-c2ccccc2)[nH]n(C2=NCCN2)c1=O,3.057985289110304
N#Cc1c(Cl)cccc1Cl,2.235563795019835
O=C1CC(c2ccccc2)CN1,2.660833150395251
O=C(C=Cc1ccccc1)c1ccccc1O,2.558358191746994
O=C(C=Cc1ccccc1)c1cc(Cl)ccc1O,2.759590629917998
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3.377674802547592
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,2.835128429887808
CCc1nc(C)ccc1O,2.3449054407244043
CCCCC(C)(C)CO,1.8289321015928697
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1Cl,3.0045156878362254
CCOC(=O)CSP(=O)(OCC)OCC,2.931559567090805
Cc1ccc2nc3sc(=O)sc3nc2c1,1.971841547740717
CCO[Si](C)(CNc1ccccc1)OCC,1.901986564183604
COc1ccc(OC)c(CN)c1,2.716752019841303
CC(CN1C(=O)CCc2ccccc21)N1CCCCC1,2.94805597296593
Oc1cccnc1-c1ccccc1,2.756379968847229
c1ccc(C(OCCC2CCCCN2)c2ccccc2)cc1,3.470448714265145
COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,3.400398440158432
Cc1cc(C)n(-c2nc3ccccc3s2)n1,2.3604192064754623
COc1cnc(NC(=O)NP(=O)(N2CC2)N2CC2)nc1,3.2984790001700195
NC(CCC(=O)O)C(=O)O,1.5144887211960243
Cc1cc2nc3[nH]c4ccccc4c(=O)n3c2cc1C,3.7214808547700486
Cc1cc(C)c(C(=O)n2c3ccccc3n3c(=O)c4ccccc4nc23)c(C)c1,2.280390545194576
CCn1c2ccccc2n2c(=O)c3ccccc3nc12,3.7214808547700486
CN(C)CCCn1c2ccccc2n2c(=O)c3ccccc3nc12,3.806717081138692
Cc1ccc2c(=O)n3c(nc4ccccc43)[nH]c2c1,3.6977052361170655
O=c1c2cc(I)ccc2[nH]c2nc3ccccc3n12,3.858707994496628
N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1,3.368644598174419
CC(C(=O)O)c1ccc(C2SCCCS2)cc1,3.1277573700660746
CC(C(=O)O)c1ccc(C2SCCS2)cc1,3.104446138202132
CC(C(=O)O)c1ccc(C2OCCS2)cc1,3.0761086261937525
O=C(O)Cc1ccc(C2SCCCS2)cc1,3.104446138202132
O=C(O)Cc1ccc(C2SCCS2)cc1,3.0798123238716832
O=C(O)Cc1ccc(C2OCCCO2)cc1,3.045792232729559
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.968977606927063
CCCCC(=O)N1CCCCC1c1cccnc1,2.399448130432764
CC(C)CC(=O)N1CCCCC1c1cccnc1,2.556503516499597
CCCCCC(=O)N1CCCCC1c1cccnc1,2.4826284686634
CC(C)CCN1CCCCC1c1cccnc1,3.815586719474041
N=C(N)SCc1ccc2nsnc2c1,3.4757951164463043
CCOc1ccc2nc3cc([N+](=O)[O-])ccc3c(Sc3nnc(-c4ccncc4)n3-c3ccccc3)c2c1,2.498998529320154
O=C(NS(=O)(=O)Nc1ccccc1)OCCCl,3.1441334631140125
O=C(NS(=O)(=O)Nc1ccccc1)OCCBr,3.208398354856087
O=C(NS(=O)(=O)NCc1ccccc1)OCCCl,3.1654580069921363
CCN(CC)S(=O)(=O)NC(=O)OCCCl,3.1118117571312127
O=C(NS(=O)(=O)NC1CCCCC1)OCCCl,3.153456614157049
O=C1OCCN1S(=O)(=O)Nc1ccccc1,3.083244546445292
CCN(CC)S(=O)(=O)N1CCOC1=O,3.0458430381474493
CCOC(=O)CNS(=O)(=O)N1CCOC1=O,3.1007977358657506
CCOC(=O)CNS(=O)(=O)NC(=O)OCCCl,3.1594303268014765
Cc1ccc2c(c1)C(CN1CCOCC1)(c1ccccc1)C(=O)N2CN1CCOCC1,2.744598045551167
O=C1N(CN2CCCCC2)c2ccccc2C1(CN1CCCCC1)c1ccc(Br)cc1,3.0058597607465463
Cc1cccc(NCc2c[nH]c(=S)[nH]c2=O)c1,2.3932645058017035
Cc1ccc(NCc2c[nH]c(=S)[nH]c2=O)cc1,2.3932645058017035
COc1ccccc1NCc1c[nH]c(=S)[nH]c1=O,2.420487145013636
COc1cccc(NCc2c[nH]c(=S)[nH]c2=O)c1,2.420487145013636
COc1ccc(NCc2c[nH]c(=S)[nH]c2=O)cc1,2.420487145013636
CCOc1ccc(NCc2c[nH]c(=S)[nH]c2=O)cc1,2.4430266043404543
O=c1[nH]c(=S)[nH]cc1CNc1ccc(Cl)cc1,2.427714881124696
O=c1[nH]c(=S)[nH]cc1CN(C1CCCCC1)C1CCCCC1,2.6040774816761902
CCN(Cc1c[nH]c(=S)[nH]c1=O)c1ccccc1,2.417222504433769
CC1CCCCN1Cc1c[nH]c(=S)[nH]c1=O,2.3790225448342506
O=c1[nH]c(=S)[nH]cc1CN1CCOCC1,2.356578417885552
Cc1ccccc1N1CCN(Cc2c[nH]c(=S)[nH]c2=O)CC1,2.5002776512378406
O=c1[nH]c(=S)[nH]cc1CNc1ccccc1Cl,2.427714881124695
O=c1[nH]c(=S)[nH]cc1CNc1cccc(Cl)c1,2.427714881124695
CN(Cc1c[nH]c(=S)[nH]c1=O)c1ccccc1,2.3932645058017035
CCOC(=O)Cc1c(C)[nH]n(-c2nc3ccc(F)cc3s2)c1=O,2.981443216617338
Cc1cc(=O)n(-c2nc3ccc(F)cc3s2)[nH]1,2.8526019693382345
Cc1[nH]n(-c2nc3ccc(F)cc3s2)c(=O)c1Cl,2.908814253183388
Cc1[nH]n(-c2nc3ccc(F)cc3s2)c(=O)c1CC(=O)O,2.9435029953771505
CN(C)CCOC(=O)c1ccc(Cl)c(N)c1,2.4405978406246263
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,3.5824875970193086
O=C1c2ccccc2S(=O)(=O)N1CC#CCN1CCN(c2ncccn2)CC1,3.5781041291341573
O=C1CCC(=O)N1CC#CCN1CCN(c2ncccn2)CC1,3.086111821134571
NC1CC(c2ccccc2)N(CCc2ccccc2)C(c2ccccc2)C1c1ccccc1,2.636097558049362
O=C(O)CCNC(=O)C(=Cc1ccccc1)NC(=O)c1ccccc1,2.18696018603188
CC(C)(COc1ccc2ncnn2n1)CS(N)(=O)=O,2.1543159186496585
CCC(CC)(COc1ccc2ncnn2n1)CS(N)(=O)=O,2.195045438056208
Cc1cc2ncnn2nc1OCC(C)(C)CS(N)(=O)=O,2.175157971480417
Cc1c(OCC(C)(C)CS(N)(=O)=O)nn2ncnc2c1C,2.195045438056208
CCC(CC)(COc1nn2ncnc2cc1C)CS(N)(=O)=O,2.2140619441599423
Cc1cc2ncnn2nc1OCC(C)(C)CCS(N)(=O)=O,2.195045438056208
Cc1cc2ncnn2nc1OCC(C)(C)CCCS(N)(=O)=O,2.2140619441599423
Cc1cc2ncnn2nc1OCC(C)(C)CCCCS(N)(=O)=O,2.232280586214739
CCC(CC)(CCCCS(N)(=O)=O)COc1nn2ncnc2cc1C,2.2665738687233183
CCC(CC)(CCCS(N)(=O)=O)COc1nn2ncnc2cc1C,2.2497656279868186
CCC(CC)(CCS(N)(=O)=O)COc1nn2ncnc2cc1C,2.232280586214739
Cc1cc2ncnn2nc1OCCC(C)(C)CCS(N)(=O)=O,2.2140619441599423
Cc1cc2ncnn2nc1OCCCC(C)(C)CCS(N)(=O)=O,2.232280586214739
Cc1cc2ncnn2nc1OCC(CS(N)(=O)=O)C(C)C,2.195045438056208
CCC(C)(COc1nn2ncnc2cc1C)CS(N)(=O)=O,2.195045438056208
CCC(CC)(COc1nn2nc(C)nc2cc1C)CS(N)(=O)=O,2.232280586214739
Cc1nc2cc(C)c(OCC(C)(C)CS(N)(=O)=O)nn2n1,2.195045438056208
CCC(C)(COc1nn2nc(C)nc2cc1C)CS(N)(=O)=O,2.2140619441599423
CCC(CC)(COc1cc(C)c2nc(C)nn2n1)CS(N)(=O)=O,2.232280586214739
NS(=O)(=O)CCCOc1ccc2ncnn2n1,2.10936759120883
CN(C)S(=O)(=O)CCCOc1ccc2ncnn2n1,2.1543159186496585
CN1CCN(S(=O)(=O)CCCOc2ccc3ncnn3n2)CC1,2.23097103811833
NS(=O)(=O)CCCSc1ccc2ncnn2n1,2.135677960923575
CCOC(=O)C[N+]1(C)CCCc2ccccc21,3.757023648525125
NC(=O)CN1CCc2ccccc2C1,2.629008011187468
CCOC(=O)C[N+]1(C)CCc2ccccc2C1,3.259217794945612
CCOC(=O)C[N+]1(C)Cc2ccccc2[Si](C)(C)C1,3.7915315890678407
CCOC(=O)c1ccc([N+]2(C)Cc3ccccc3[Si](C)(C)C2)cc1,2.53214134933234
